state,state_abbr,year,season,scenario,scenario_label,summer_tas_c,summer_tas_c_2020,summer_tas_c_change_from_2020
Kansas,KS,2037,JJA,ssp585,High emissions (SSP585),25.501465110886695,25.114327000158784,0.3871381107279024
Kansas,KS,2038,JJA,ssp585,High emissions (SSP585),28.035034202027926,25.114327000158784,2.920707201869142
Kansas,KS,2039,JJA,ssp585,High emissions (SSP585),27.772428849476672,25.114327000158784,2.6581018493178843
Kansas,KS,2040,JJA,ssp585,High emissions (SSP585),25.73033922306698,25.114327000158784,0.6160122229081909
Kansas,KS,2041,JJA,ssp585,High emissions (SSP585),28.493740133044202,25.114327000158784,3.3794131328854147
Kansas,KS,2042,JJA,ssp585,High emissions (SSP585),27.155611615353546,25.114327000158784,2.041284615194761
Kansas,KS,2043,JJA,ssp585,High emissions (SSP585),26.917361512943838,25.114327000158784,1.803034512785052
Kansas,KS,2044,JJA,ssp585,High emissions (SSP585),28.791334486863775,25.114327000158784,3.677007486704986
Kansas,KS,2045,JJA,ssp585,High emissions (SSP585),25.989458218131993,25.114327000158784,0.8751312179732086
Kansas,KS,2046,JJA,ssp585,High emissions (SSP585),26.128260396568212,25.114327000158784,1.013933396409419
Kansas,KS,2047,JJA,ssp585,High emissions (SSP585),25.980317489889085,25.114327000158784,0.8659904897302928
Kansas,KS,2048,JJA,ssp585,High emissions (SSP585),27.073043795377032,25.114327000158784,1.958716795218241
Kansas,KS,2049,JJA,ssp585,High emissions (SSP585),26.926648157626218,25.114327000158784,1.8123211574674245
Kansas,KS,2050,JJA,ssp585,High emissions (SSP585),32.1005108449164,25.114327000158784,6.98618384475761
Kansas,KS,2051,JJA,ssp585,High emissions (SSP585),27.96282349054856,25.114327000158784,2.8484964903897683
Kansas,KS,2052,JJA,ssp585,High emissions (SSP585),26.264228482722682,25.114327000158784,1.1499014825638956
Kansas,KS,2053,JJA,ssp585,High emissions (SSP585),26.125595186581176,25.114327000158784,1.0112681864223867
Kansas,KS,2054,JJA,ssp585,High emissions (SSP585),27.884996930792404,25.114327000158784,2.7706699306336167
Kansas,KS,2055,JJA,ssp585,High emissions (SSP585),29.1551614256912,25.114327000158784,4.040834425532416
Kansas,KS,2056,JJA,ssp585,High emissions (SSP585),29.935894674299973,25.114327000158784,4.821567674141189
Kansas,KS,2057,JJA,ssp585,High emissions (SSP585),28.74193408717909,25.114327000158784,3.627607087020302
Kansas,KS,2058,JJA,ssp585,High emissions (SSP585),27.032704187294,25.114327000158784,1.9183771871352124
Kansas,KS,2059,JJA,ssp585,High emissions (SSP585),26.001925422511896,25.114327000158784,0.8875984223531138
Kansas,KS,2060,JJA,ssp585,High emissions (SSP585),28.065881470318978,25.114327000158784,2.9515544701601892
Kansas,KS,2061,JJA,ssp585,High emissions (SSP585),28.739980870183,25.114327000158784,3.6256538700242182
Kansas,KS,2062,JJA,ssp585,High emissions (SSP585),30.702497124776933,25.114327000158784,5.588170124618143
Kansas,KS,2063,JJA,ssp585,High emissions (SSP585),28.403650868219795,25.114327000158784,3.289323868061006
Kansas,KS,2064,JJA,ssp585,High emissions (SSP585),27.4282600780175,25.114327000158784,2.3139330778587115
Kansas,KS,2065,JJA,ssp585,High emissions (SSP585),28.197386379115336,25.114327000158784,3.0830593789565466
Kansas,KS,2066,JJA,ssp585,High emissions (SSP585),29.356285870234366,25.114327000158784,4.241958870075576
Kansas,KS,2067,JJA,ssp585,High emissions (SSP585),30.38109563908142,25.114327000158784,5.266768638922629
Kansas,KS,2068,JJA,ssp585,High emissions (SSP585),30.140024928751025,25.114327000158784,5.0256979285922325
Kansas,KS,2069,JJA,ssp585,High emissions (SSP585),27.312748509556407,25.114327000158784,2.1984215093976207
Kansas,KS,2070,JJA,ssp585,High emissions (SSP585),26.587657108233913,25.114327000158784,1.4733301080751309
Kentucky,KY,2020,JJA,ssp126,Low emissions (SSP126),21.77776507867053,21.77776507867053,0.0
Kentucky,KY,2021,JJA,ssp126,Low emissions (SSP126),23.450149763875757,21.77776507867053,1.6723846852052289
Kentucky,KY,2022,JJA,ssp126,Low emissions (SSP126),22.429128075859975,21.77776507867053,0.6513629971894427
Kentucky,KY,2023,JJA,ssp126,Low emissions (SSP126),22.44714716299302,21.77776507867053,0.6693820843224918
Kentucky,KY,2024,JJA,ssp126,Low emissions (SSP126),22.738740614587158,21.77776507867053,0.9609755359166336
Kentucky,KY,2025,JJA,ssp126,Low emissions (SSP126),22.91410555947537,21.77776507867053,1.1363404808048432
Kentucky,KY,2026,JJA,ssp126,Low emissions (SSP126),22.831174874322414,21.77776507867053,1.0534097956518857
Kentucky,KY,2027,JJA,ssp126,Low emissions (SSP126),22.631411290554357,21.77776507867053,0.8536462118838266
Kentucky,KY,2028,JJA,ssp126,Low emissions (SSP126),21.967111689048632,21.77776507867053,0.18934661037810446
Kentucky,KY,2029,JJA,ssp126,Low emissions (SSP126),24.006361104358906,21.77776507867053,2.228596025688378
Kentucky,KY,2030,JJA,ssp126,Low emissions (SSP126),23.27678225432634,21.77776507867053,1.4990171756558106
Kentucky,KY,2031,JJA,ssp126,Low emissions (SSP126),22.380092491998425,21.77776507867053,0.6023274133279014
Kentucky,KY,2032,JJA,ssp126,Low emissions (SSP126),22.58224775560054,21.77776507867053,0.8044826769300101
Kentucky,KY,2033,JJA,ssp126,Low emissions (SSP126),22.69060768286185,21.77776507867053,0.9128426041913252
Kentucky,KY,2034,JJA,ssp126,Low emissions (SSP126),23.565522011368774,21.77776507867053,1.7877569326982423
Kentucky,KY,2035,JJA,ssp126,Low emissions (SSP126),21.607868216892264,21.77776507867053,-0.16989686177825825
Kentucky,KY,2036,JJA,ssp126,Low emissions (SSP126),20.897190726003043,21.77776507867053,-0.8805743526674872
Kentucky,KY,2037,JJA,ssp126,Low emissions (SSP126),23.631758115689834,21.77776507867053,1.8539930370193054
Kentucky,KY,2038,JJA,ssp126,Low emissions (SSP126),23.127290945425827,21.77776507867053,1.3495258667552987
Kentucky,KY,2039,JJA,ssp126,Low emissions (SSP126),23.32654675504857,21.77776507867053,1.5487816763780398
Kentucky,KY,2040,JJA,ssp126,Low emissions (SSP126),22.860661090358693,21.77776507867053,1.082896011688167
Kentucky,KY,2041,JJA,ssp126,Low emissions (SSP126),24.10805450776159,21.77776507867053,2.330289429091059
Kentucky,KY,2042,JJA,ssp126,Low emissions (SSP126),22.96827987789397,21.77776507867053,1.1905147992234424
Kentucky,KY,2043,JJA,ssp126,Low emissions (SSP126),23.234776647714526,21.77776507867053,1.4570115690439962
Kentucky,KY,2044,JJA,ssp126,Low emissions (SSP126),22.855460041710135,21.77776507867053,1.0776949630396082
Kentucky,KY,2045,JJA,ssp126,Low emissions (SSP126),22.34137210929673,21.77776507867053,0.5636070306262047
Kentucky,KY,2046,JJA,ssp126,Low emissions (SSP126),24.015102047502147,21.77776507867053,2.23733696883162
Kentucky,KY,2047,JJA,ssp126,Low emissions (SSP126),23.995259978874987,21.77776507867053,2.217494900204462
Kentucky,KY,2048,JJA,ssp126,Low emissions (SSP126),23.53283082132832,21.77776507867053,1.7550657426577965
Kentucky,KY,2049,JJA,ssp126,Low emissions (SSP126),23.018109715050212,21.77776507867053,1.2403446363796857
Kentucky,KY,2050,JJA,ssp126,Low emissions (SSP126),23.79672237996239,21.77776507867053,2.0189573012918625
Kentucky,KY,2051,JJA,ssp126,Low emissions (SSP126),23.512368054679065,21.77776507867053,1.7346029760085395
Kentucky,KY,2052,JJA,ssp126,Low emissions (SSP126),23.105658182083886,21.77776507867053,1.3278931034133588
Kentucky,KY,2053,JJA,ssp126,Low emissions (SSP126),24.10056455432141,21.77776507867053,2.3227994756508794
Kentucky,KY,2054,JJA,ssp126,Low emissions (SSP126),23.889385048340113,21.77776507867053,2.111619969669581
Kentucky,KY,2055,JJA,ssp126,Low emissions (SSP126),22.843117334701514,21.77776507867053,1.0653522560309878
Kentucky,KY,2056,JJA,ssp126,Low emissions (SSP126),23.629245429662877,21.77776507867053,1.8514803509923472
Kentucky,KY,2057,JJA,ssp126,Low emissions (SSP126),22.502597808797674,21.77776507867053,0.7248327301271488
Kentucky,KY,2058,JJA,ssp126,Low emissions (SSP126),23.124635570844948,21.77776507867053,1.3468704921744212
Kentucky,KY,2059,JJA,ssp126,Low emissions (SSP126),23.671232967563085,21.77776507867053,1.8934678888925554
Kentucky,KY,2060,JJA,ssp126,Low emissions (SSP126),21.92858515217141,21.77776507867053,0.15082007350087953
Kentucky,KY,2061,JJA,ssp126,Low emissions (SSP126),22.472184348346183,21.77776507867053,0.694419269675654
Kentucky,KY,2062,JJA,ssp126,Low emissions (SSP126),22.778817656318463,21.77776507867053,1.0010525776479358
Kentucky,KY,2063,JJA,ssp126,Low emissions (SSP126),24.506755398084213,21.77776507867053,2.7289903194136853
Kentucky,KY,2064,JJA,ssp126,Low emissions (SSP126),22.28014160740241,21.77776507867053,0.5023765287318804
Kentucky,KY,2065,JJA,ssp126,Low emissions (SSP126),23.398514704075357,21.77776507867053,1.6207496254048273
Kentucky,KY,2066,JJA,ssp126,Low emissions (SSP126),22.712603122601916,21.77776507867053,0.9348380439313905
Kentucky,KY,2067,JJA,ssp126,Low emissions (SSP126),22.93188588542931,21.77776507867053,1.1541208067587811
Kentucky,KY,2068,JJA,ssp126,Low emissions (SSP126),23.233992262605994,21.77776507867053,1.4562271839354677
Kentucky,KY,2069,JJA,ssp126,Low emissions (SSP126),22.40428496410979,21.77776507867053,0.6265198854392643
Kentucky,KY,2070,JJA,ssp126,Low emissions (SSP126),23.638922573076997,21.77776507867053,1.861157494406471
Kentucky,KY,2020,JJA,ssp245,Medium emissions (SSP245),21.417976935462235,21.417976935462235,0.0
